Year,Cancer Type,Sex,Count,"Age-specific Rate (per 100,000)"
2012,Melanoma of the skin,Persons,17,1.0
2012,Melanoma of the skin,Persons,14,0.9
2012,Melanoma of the skin,Persons,23,1.5
2012,Melanoma of the skin,Persons,35,2.1
2012,Melanoma of the skin,Persons,53,3.5
2012,Melanoma of the skin,Persons,70,4.6
2012,Melanoma of the skin,Persons,101,7.4
2012,Melanoma of the skin,Persons,149,12.2
2012,Melanoma of the skin,Persons,163,15.9
2012,Melanoma of the skin,Persons,202,26.8
2012,Melanoma of the skin,Persons,201,35.2
2012,Melanoma of the skin,Persons,211,47.4
2012,Melanoma of the skin,Persons,179,64.0
2012,Melanoma of the skin,Persons,117,83.2
2012,Melanoma of the skin,Persons,1540,6.8
2013,Melanoma of the skin,Persons,0,0.0
2013,Melanoma of the skin,Persons,0,0.0
2013,Melanoma of the skin,Persons,0,0.0
2013,Melanoma of the skin,Persons,0,0.0
2013,Melanoma of the skin,Persons,0,0.0
2013,Melanoma of the skin,Persons,9,0.5
2013,Melanoma of the skin,Persons,17,1.0
2013,Melanoma of the skin,Persons,21,1.4
2013,Melanoma of the skin,Persons,48,2.9
2013,Melanoma of the skin,Persons,62,4.0
2013,Melanoma of the skin,Persons,105,6.8
2013,Melanoma of the skin,Persons,111,8.0
2013,Melanoma of the skin,Persons,158,12.7
2013,Melanoma of the skin,Persons,188,17.4
2013,Melanoma of the skin,Persons,185,23.7
2013,Melanoma of the skin,Persons,202,34.3
2013,Melanoma of the skin,Persons,246,55.2
2013,Melanoma of the skin,Persons,171,59.4
2013,Melanoma of the skin,Persons,102,68.2
2013,Melanoma of the skin,Persons,1625,7.0
2014,Melanoma of the skin,Persons,0,0.0
2014,Melanoma of the skin,Persons,0,0.0
2014,Melanoma of the skin,Persons,0,0.0
2014,Melanoma of the skin,Persons,0,0.0
2014,Melanoma of the skin,Persons,3,0.2
2014,Melanoma of the skin,Persons,10,0.6
2014,Melanoma of the skin,Persons,10,0.6
2014,Melanoma of the skin,Persons,20,1.3
2014,Melanoma of the skin,Persons,33,2.0
2014,Melanoma of the skin,Persons,49,3.2
2014,Melanoma of the skin,Persons,77,4.9
2014,Melanoma of the skin,Persons,110,7.8
2014,Melanoma of the skin,Persons,145,11.5
2014,Melanoma of the skin,Persons,153,13.7
2014,Melanoma of the skin,Persons,175,21.5
2014,Melanoma of the skin,Persons,200,32.9
2014,Melanoma of the skin,Persons,220,49.2
2014,Melanoma of the skin,Persons,169,57.3
2014,Melanoma of the skin,Persons,94,59.0
2014,Melanoma of the skin,Persons,1468,6.3
2015,Melanoma of the skin,Persons,0,0.0
2015,Melanoma of the skin,Persons,0,0.0
2015,Melanoma of the skin,Persons,0,0.0
2015,Melanoma of the skin,Persons,1,0.1
2015,Melanoma of the skin,Persons,2,0.1
2015,Melanoma of the skin,Persons,11,0.6
2015,Melanoma of the skin,Persons,12,0.7
2015,Melanoma of the skin,Persons,22,1.4
2015,Melanoma of the skin,Persons,46,2.8
2015,Melanoma of the skin,Persons,53,3.4
2015,Melanoma of the skin,Persons,81,5.2
2015,Melanoma of the skin,Persons,94,6.5
2015,Melanoma of the skin,Persons,138,10.8
2015,Melanoma of the skin,Persons,150,13.0
2015,Melanoma of the skin,Persons,179,21.1
2015,Melanoma of the skin,Persons,172,27.3
2015,Melanoma of the skin,Persons,210,46.9
2015,Melanoma of the skin,Persons,195,64.8
2015,Melanoma of the skin,Persons,132,78.5
2015,Melanoma of the skin,Persons,1498,6.3
2016,Melanoma of the skin,Persons,0,0.0
2016,Melanoma of the skin,Persons,0,0.0
2016,Melanoma of the skin,Persons,0,0.0
2016,Melanoma of the skin,Persons,1,0.1
2016,Melanoma of the skin,Persons,1,0.1
2016,Melanoma of the skin,Persons,4,0.2
2016,Melanoma of the skin,Persons,12,0.7
2016,Melanoma of the skin,Persons,19,1.2
2016,Melanoma of the skin,Persons,30,1.8
2016,Melanoma of the skin,Persons,35,2.2
2016,Melanoma of the skin,Persons,57,3.7
2016,Melanoma of the skin,Persons,78,5.3
2016,Melanoma of the skin,Persons,95,7.3
2016,Melanoma of the skin,Persons,170,14.2
2016,Melanoma of the skin,Persons,150,16.9
2016,Melanoma of the skin,Persons,172,26.4
2016,Melanoma of the skin,Persons,177,38.9
2016,Melanoma of the skin,Persons,168,55.0
2016,Melanoma of the skin,Persons,115,64.9
2016,Melanoma of the skin,Persons,1284,5.3
2017,Melanoma of the skin,Persons,0,0.0
2017,Melanoma of the skin,Persons,0,0.0
2017,Melanoma of the skin,Persons,0,0.0
2017,Melanoma of the skin,Persons,1,0.1
2017,Melanoma of the skin,Persons,4,0.2
2017,Melanoma of the skin,Persons,6,0.3
2017,Melanoma of the skin,Persons,8,0.4
2017,Melanoma of the skin,Persons,18,1.1
2017,Melanoma of the skin,Persons,18,1.1
2017,Melanoma of the skin,Persons,46,2.8
2017,Melanoma of the skin,Persons,58,3.8
2017,Melanoma of the skin,Persons,88,5.8
2017,Melanoma of the skin,Persons,130,9.8
2017,Melanoma of the skin,Persons,164,13.7
2017,Melanoma of the skin,Persons,165,17.2
2017,Melanoma of the skin,Persons,169,25.0
2017,Melanoma of the skin,Persons,207,44.2
2017,Melanoma of the skin,Persons,188,61.2
2017,Melanoma of the skin,Persons,153,83.3
2017,Melanoma of the skin,Persons,1423,5.8
2018,Melanoma of the skin,Persons,0,0.0
2018,Melanoma of the skin,Persons,0,0.0
2018,Melanoma of the skin,Persons,0,0.0
2018,Melanoma of the skin,Persons,0,0.0
2018,Melanoma of the skin,Persons,1,0.1
2018,Melanoma of the skin,Persons,6,0.3
2018,Melanoma of the skin,Persons,11,0.6
2018,Melanoma of the skin,Persons,25,1.4
2018,Melanoma of the skin,Persons,22,1.4
2018,Melanoma of the skin,Persons,41,2.4
2018,Melanoma of the skin,Persons,55,3.6
2018,Melanoma of the skin,Persons,70,4.6
2018,Melanoma of the skin,Persons,114,8.4
2018,Melanoma of the skin,Persons,149,12.3
2018,Melanoma of the skin,Persons,201,19.8
2018,Melanoma of the skin,Persons,208,29.8
2018,Melanoma of the skin,Persons,199,41.1
2018,Melanoma of the skin,Persons,168,54.4
2018,Melanoma of the skin,Persons,147,77.3
2018,Melanoma of the skin,Persons,1417,5.7
2019,Melanoma of the skin,Persons,0,0.0
2019,Melanoma of the skin,Persons,0,0.0
2019,Melanoma of the skin,Persons,0,0.0
2019,Melanoma of the skin,Persons,1,0.1
2019,Melanoma of the skin,Persons,0,0.0
2019,Melanoma of the skin,Persons,4,0.2
2019,Melanoma of the skin,Persons,10,0.5
2019,Melanoma of the skin,Persons,10,0.6
2019,Melanoma of the skin,Persons,24,1.5
2019,Melanoma of the skin,Persons,47,2.8
2019,Melanoma of the skin,Persons,49,3.2
2019,Melanoma of the skin,Persons,77,5.0
2019,Melanoma of the skin,Persons,111,8.0
2019,Melanoma of the skin,Persons,139,11.3
2019,Melanoma of the skin,Persons,191,18.0
2019,Melanoma of the skin,Persons,221,30.3
2019,Melanoma of the skin,Persons,196,38.9
2019,Melanoma of the skin,Persons,172,55.3
2019,Melanoma of the skin,Persons,160,81.4
2019,Melanoma of the skin,Persons,1412,5.6
2020,Melanoma of the skin,Persons,0,0.0
2020,Melanoma of the skin,Persons,0,0.0
2020,Melanoma of the skin,Persons,0,0.0
2020,Melanoma of the skin,Persons,0,0.0
2020,Melanoma of the skin,Persons,2,0.1
2020,Melanoma of the skin,Persons,0,0.0
2020,Melanoma of the skin,Persons,8,0.4
2020,Melanoma of the skin,Persons,13,0.7
2020,Melanoma of the skin,Persons,24,1.5
2020,Melanoma of the skin,Persons,40,2.4
2020,Melanoma of the skin,Persons,46,2.9
2020,Melanoma of the skin,Persons,66,4.2
2020,Melanoma of the skin,Persons,107,7.4
2020,Melanoma of the skin,Persons,139,11.0
2020,Melanoma of the skin,Persons,175,15.8
2020,Melanoma of the skin,Persons,203,26.4
2020,Melanoma of the skin,Persons,212,40.2
2020,Melanoma of the skin,Persons,205,65.0
2020,Melanoma of the skin,Persons,184,90.2
2020,Melanoma of the skin,Persons,1424,5.6
2021,Melanoma of the skin,Persons,0,0.0
2021,Melanoma of the skin,Persons,0,0.0
2021,Melanoma of the skin,Persons,0,0.0
2021,Melanoma of the skin,Persons,0,0.0
2021,Melanoma of the skin,Persons,1,0.1
2021,Melanoma of the skin,Persons,5,0.3
2021,Melanoma of the skin,Persons,5,0.3
2021,Melanoma of the skin,Persons,13,0.7
2021,Melanoma of the skin,Persons,20,1.2
2021,Melanoma of the skin,Persons,43,2.6
2021,Melanoma of the skin,Persons,43,2.7
2021,Melanoma of the skin,Persons,77,5.0
2021,Melanoma of the skin,Persons,87,5.9
2021,Melanoma of the skin,Persons,135,10.5
2021,Melanoma of the skin,Persons,205,17.9
2021,Melanoma of the skin,Persons,229,28.4
2021,Melanoma of the skin,Persons,230,42.2
2021,Melanoma of the skin,Persons,186,57.5
2021,Melanoma of the skin,Persons,180,85.3
2021,Melanoma of the skin,Persons,1459,5.7
2022,Melanoma of the skin,Persons,0,0.0
2022,Melanoma of the skin,Persons,0,0.0
2022,Melanoma of the skin,Persons,1,0.1
2022,Melanoma of the skin,Persons,0,0.0
2022,Melanoma of the skin,Persons,1,0.1
2022,Melanoma of the skin,Persons,2,0.1
2022,Melanoma of the skin,Persons,6,0.3
2022,Melanoma of the skin,Persons,14,0.7
2022,Melanoma of the skin,Persons,14,0.8
2022,Melanoma of the skin,Persons,20,1.2
2022,Melanoma of the skin,Persons,58,3.5
2022,Melanoma of the skin,Persons,57,3.7
2022,Melanoma of the skin,Persons,101,6.8
2022,Melanoma of the skin,Persons,129,9.9
2022,Melanoma of the skin,Persons,170,14.8
2022,Melanoma of the skin,Persons,253,29.0
2022,Melanoma of the skin,Persons,243,43.0
2022,Melanoma of the skin,Persons,199,59.6
2022,Melanoma of the skin,Persons,143,67.1
2022,Melanoma of the skin,Persons,1411,5.4
2023,Melanoma of the skin,Persons,0,0.0
2023,Melanoma of the skin,Persons,0,0.0
2023,Melanoma of the skin,Persons,0,0.0
2023,Melanoma of the skin,Persons,0,0.0
2023,Melanoma of the skin,Persons,1,0.1
2023,Melanoma of the skin,Persons,1,0.1
2023,Melanoma of the skin,Persons,5,0.3
2023,Melanoma of the skin,Persons,11,0.6
